n,p,q,p.value,stat,loglik.F,loglik.R
7000,0.215,0.825,0.761567947037492,1.85956784347945,-43499.2646625222,-43500.1944464439
8000,0.215,0.825,0.000344305985592183,20.8166459554777,-49485.7210640651,-49496.1293870428
50,0.215,0.825,0.672683014302149,2.34447984251972,-302.864110466113,-304.036350387373
60,0.215,0.825,0.0755118978596109,8.47947240284861,-364.013764197864,-368.253500399288
70,0.215,0.825,0.434854506894773,3.79222680599946,-423.394733214649,-425.290846617649
80,0.215,0.825,0.72821820054979,2.04099823867318,-491.684795521275,-492.705294640612
90,0.215,0.825,0.136237877158609,6.99339130366752,-514.59875275867,-518.095448410504
100,0.215,0.825,0.353114758692366,4.41195998633839,-638.58317947194,-640.789159465109
150,0.215,0.825,0.559307934135463,2.99114751371781,-946.445268199733,-947.940841956592
200,0.215,0.825,0.0631648507254776,8.91866823565624,-1263.83600222303,-1268.29533634086
250,0.215,0.825,0.0537433277405348,9.31261390404097,-1571.96047799444,-1576.61678494646
300,0.215,0.825,0.442732042691271,3.73724503411268,-1847.89489371164,-1849.7635162287
350,0.215,0.825,0.585099312311648,2.83911791028095,-2186.72770559845,-2188.14726455359
400,0.215,0.825,0.801220684605903,1.64202066855523,-2526.55711212702,-2527.37812246129
450,0.215,0.825,0.0302166362919406,10.6948187924972,-2746.20754071652,-2751.55495011277
500,0.215,0.825,0.675421974621686,2.32939784243263,-3163.684648958,-3164.84934787921
1000,0.215,0.825,0.56782339611602,2.94054768614842,-6269.55068019795,-6271.02095404103
2000,0.215,0.825,0.972895573730594,0.506190174775838,-12224.1826212712,-12224.4357163586
4000,0.215,0.825,0.00351987575367111,15.6543265845976,-24652.137865232,-24659.9650285243
5000,0.215,0.825,0.41670014657389,3.92174462920957,-31013.4367060186,-31015.3975783332
6000,0.215,0.825,0.0184533653749305,11.856186268662,-37385.5001463632,-37391.4282394976
7000,0.215,0.825,0.28851361189756,4.98816874295881,-43138.3892436655,-43140.883328037
8000,0.215,0.825,0.240423425753271,5.49211524495331,-49653.9344633857,-49656.6805210082
50,0.215,0.825,0.703996721687738,2.17288324121341,-305.528691998645,-306.615133619252
60,0.215,0.825,0.548945118671905,3.05330371758191,-365.024923038279,-366.55157489707
70,0.215,0.825,0.124941321769838,7.21524646884768,-457.30515929697,-460.912782531394
80,0.215,0.825,0.853454789098378,1.34640333007303,-507.640169761635,-508.313371426672
90,0.215,0.825,0.832959430366814,1.46422312091681,-541.886483067194,-542.618594627653
100,0.215,0.825,0.649199826669953,2.4745439163346,-604.190109214295,-605.427381172462
150,0.215,0.825,0.257069169799319,5.30864032076147,-901.091638509768,-903.745958670149
200,0.215,0.825,0.0757854239612822,8.47053436276838,-1164.58690718781,-1168.8221743692
250,0.215,0.825,0.353149683935562,4.41167251421257,-1522.99731933418,-1525.20315559129
300,0.215,0.825,0.837469367804712,1.43854178716356,-1835.31799382167,-1836.03726471525
350,0.215,0.825,0.144919774024912,6.83409230799771,-2126.28526160986,-2129.70230776386
400,0.215,0.825,0.894381157481655,1.09931321137992,-2424.84204425416,-2425.39170085985
450,0.215,0.825,0.625029137101589,2.61013313185958,-2759.13497321055,-2760.44003977648
500,0.215,0.825,0.413399296996384,3.94573743367437,-3130.25157140004,-3132.22444011688
1000,0.215,0.825,0.366892480480338,4.30026048171203,-6161.68221768612,-6163.83234792698
2000,0.215,0.825,0.159010792977889,6.59321879670097,-12376.7555906391,-12380.0522000374
4000,0.215,0.825,0.00478329471031869,14.9607621768882,-24853.4106970289,-24860.8910781173
5000,0.215,0.825,0.374340578342612,4.2412428215539,-31023.775028838,-31025.8956502488
6000,0.215,0.825,0.328340843294965,4.62186621932779,-37158.5084793581,-37160.8194124678
7000,0.215,0.825,0.199382321611862,5.99686764732178,-43249.2404591636,-43252.2388929873
8000,0.215,0.825,0.163872342441743,6.51460708536615,-49721.8589854242,-49725.1162889669
50,0.215,0.825,0.407772668328173,3.98696611331241,-321.194890409997,-323.188373466653
60,0.215,0.825,5.87085564428536e-05,24.6663616032369,-362.609007358906,-374.942188160524
70,0.215,0.825,0.837785935402075,1.43673437977952,-441.424889021704,-442.143256211594
80,0.215,0.825,0.562370111051901,2.97290359853218,-490.306430858543,-491.792882657809
90,0.215,0.825,0.238971758624088,5.50863202803839,-572.76008530963,-575.514401323649
100,0.215,0.825,0.481900605786293,3.47362128215445,-613.068238055453,-614.805048696531
150,0.215,0.825,0.308643575370595,4.79814002950206,-957.638047623218,-960.037117637969
200,0.215,0.825,0.495356280751544,3.38642574827509,-1223.1726910147,-1224.86590388884
250,0.215,0.825,0.692180921550831,2.23744016273122,-1519.44394144331,-1520.56266152468
300,0.215,0.825,0.20670481252165,5.90047964246287,-1836.22366545742,-1839.17390527865
350,0.215,0.825,0.620739830663474,2.63440984195859,-2079.51444088948,-2080.83164581046
400,0.215,0.825,0.567684641836411,2.9413688663908,-2439.45787131186,-2440.92855574506
450,0.215,0.825,0.454094191552499,3.65915666814544,-2790.1373480065,-2791.96692634057
500,0.215,0.825,0.436921077699687,3.77773425743089,-3022.94247945987,-3024.83134658859
1000,0.215,0.825,0.00777341924900146,13.8547319489971,-6125.84573792449,-6132.77310389899
2000,0.215,0.825,0.255755306788741,5.3227441788913,-12190.4197246045,-12193.081096694
4000,0.215,0.825,0.340924875460991,4.51371039928199,-24690.5706421527,-24692.8274973524
5000,0.215,0.825,0.0338128389029395,10.4273314263773,-30859.8323363999,-30865.046002113
6000,0.215,0.825,0.0917789645406436,7.99452478635067,-37382.576249291,-37386.5735116842
7000,0.215,0.825,0.0920365804351279,7.98751575009373,-43055.7194916748,-43059.7132495499
8000,0.215,0.825,0.0441405358476814,9.78875058966514,-49782.4323233361,-49787.326698631
50,0.215,0.825,0.505323455386806,3.32282835090996,-297.335847354453,-298.997261529908
60,0.215,0.825,0.742326710259526,1.96429167128554,-369.228392920451,-370.210538756094
70,0.215,0.825,0.654031798893853,2.44766087643757,-412.160886755349,-413.384717193568
80,0.215,0.825,0.167147596082412,6.4628286918595,-496.965614896936,-500.197029242866
90,0.215,0.825,0.395038014945061,4.08187987035262,-574.810224698772,-576.851164633948
100,0.215,0.825,0.0142399101092114,12.4598740185993,-621.676058362564,-627.905995371863
150,0.215,0.825,0.571571433235996,2.91840642041507,-882.735767908369,-884.194971118577
200,0.215,0.825,0.639513840930963,2.52864540126575,-1270.74767122008,-1272.01199392072
250,0.215,0.825,0.397274655008194,4.06504408304272,-1563.9065582754,-1565.93908031692
300,0.215,0.825,0.123138483170145,7.25235273080852,-1856.85953518479,-1860.4857115502
350,0.215,0.825,0.531673918225334,3.15841367523353,-2200.38530450638,-2201.964511344
400,0.215,0.825,0.269508523334172,5.17808005525694,-2544.28324550257,-2546.87228553019
450,0.215,0.825,0.955709315714553,0.663863959804075,-2828.79110092858,-2829.12303290848
500,0.215,0.825,0.128929632701899,7.13488353181037,-3109.66851689132,-3113.23595865722
1000,0.215,0.825,0.560880765527388,2.98177001414115,-6077.48036068885,-6078.97124569592
2000,0.215,0.825,0.240754424458545,5.48836132359065,-12223.851546623,-12226.5957272848
4000,0.215,0.825,0.024512115357247,11.1897632289838,-24724.1189548503,-24729.7138364648
5000,0.215,0.825,0.00169713316823998,17.2905678087773,-31074.7177976343,-31083.3630815387
6000,0.215,0.825,0.328946380023469,4.61658561746299,-37224.7981544524,-37227.1064472611
7000,0.215,0.825,0.0548069235379624,9.26498089727829,-43319.6689069292,-43324.3013973778
8000,0.215,0.825,0.042074971280121,9.90407096006675,-49379.1814392727,-49384.1334747527
50,0.215,0.825,0.115620621943544,7.41270916500707,-296.14358739245,-299.849941974954
60,0.215,0.825,0.390134178396015,4.11904770339095,-360.827961708819,-362.887485560515
70,0.215,0.825,0.0215643273568648,11.4912124009354,-422.542863216217,-428.288469416685
80,0.215,0.825,0.00682300190207851,14.1528044992191,-491.092795809566,-498.169198059176
90,0.215,0.825,0.0627634061905244,8.93427683534605,-533.569554835543,-538.036693253216
100,0.215,0.825,0.39736697942723,4.06435067930443,-640.546219381353,-642.578394721005
150,0.215,0.825,0.363235192072604,4.32958422546926,-905.433422588681,-907.598214701416
200,0.215,0.825,0.797601873675511,1.66203515185862,-1294.51262505662,-1295.34364263255
250,0.215,0.825,0.682777878913564,2.28897043661163,-1564.40577718789,-1565.5502624062
300,0.215,0.825,0.498221253821213,3.36806131405274,-1856.60032637454,-1858.28435703157
350,0.215,0.825,0.9855637098934,0.360732877933515,-2172.36755294779,-2172.54791938676
400,0.215,0.825,0.258039436459003,5.29826450235032,-2470.0081983145,-2472.65733056567
450,0.215,0.825,0.0600450830294762,9.04253394631633,-2792.31716946404,-2796.8384364372
500,0.215,0.825,0.555707523633687,3.01266895668141,-3072.44640309286,-3073.9527375712
1000,0.215,0.825,0.181824507791411,6.24149600071723,-6229.89677369257,-6233.01752169293
2000,0.215,0.825,0.383400388140296,4.17067200454039,-12200.608021532,-12202.6933575343
4000,0.215,0.825,0.790281785964868,1.70239905823109,-24793.4926042806,-24794.3438038098
5000,0.215,0.825,0.328302906914555,4.622197308061,-30966.1549646271,-30968.4660632812
6000,0.215,0.825,0.137201495500874,6.97525842080358,-37080.9884916642,-37084.4761208746
7000,0.215,0.825,0.292322145824697,4.951385239925,-43405.6348240079,-43408.1105166279
8000,0.215,0.825,0.110825571937548,7.52011496364139,-49587.8582388681,-49591.6182963499
50,0.215,0.825,0.690730125142963,2.24538091032082,-315.586594389875,-316.709284845035
60,0.215,0.825,0.765130407567426,1.84014265443386,-383.810918677481,-384.730990004698
70,0.215,0.825,0.940587559182006,0.783943877812931,-400.092050457985,-400.484022396891
80,0.215,0.825,0.206502910364274,5.90309646531944,-472.587378059421,-475.53892629208
90,0.215,0.825,0.246567872311438,5.42314806773902,-584.975031131706,-587.686605165575
100,0.215,0.825,0.396331536689082,4.07213439346924,-618.277252612467,-620.313319809202
150,0.215,0.825,0.446187146036688,3.71335051117171,-890.140833152317,-891.997508407903
200,0.215,0.825,0.161939236748727,6.54560899771514,-1199.02014284488,-1202.29294734373
250,0.215,0.825,0.0885608145649737,8.08367223500636,-1557.63322511702,-1561.67506123452
300,0.215,0.825,0.313726948184843,4.75178357048298,-1836.47715905873,-1838.85305084397
350,0.215,0.825,0.147493812824781,6.7885412183241,-2135.88945129402,-2139.28372190318
400,0.215,0.825,0.213060800790808,5.8192343211922,-2436.86629143812,-2439.77590859872
450,0.215,0.825,0.720058417176909,2.08538196680274,-2749.56516164988,-2750.60785263328
500,0.215,0.825,0.445294325806769,3.71951235566576,-3047.88772948826,-3049.7474856661
1000,0.215,0.825,0.283539583806629,5.03682760891024,-6185.97811753405,-6188.49653133851
2000,0.215,0.825,0.793046693785503,1.68717097121407,-12494.3169282083,-12495.1605136939
4000,0.215,0.825,0.0856612348806572,8.16663871092896,-24967.4021818014,-24971.4855011568
5000,0.215,0.825,0.0842580618107067,8.20774025042192,-31023.5704242514,-31027.6742943766
6000,0.215,0.825,0.104387807056738,7.67132006364409,-37083.3380136865,-37087.1736737183
7000,0.215,0.825,0.0555471719664789,9.23234635277186,-43256.135827957,-43260.7520011334
8000,0.215,0.825,4.9890850151481e-06,29.9591379946069,-49497.0493959397,-49512.028964937
50,0.215,0.825,0.775272958830134,1.7847405024163,-316.035234717691,-316.927604968899
60,0.215,0.825,0.617616223755758,2.6521335442078,-367.773537092581,-369.099603864685
70,0.215,0.825,0.0337837010857204,10.4293863249164,-449.946145669858,-455.160838832316
80,0.215,0.825,0.430859783966904,3.82038286474312,-486.925556043979,-488.835747476351
90,0.215,0.825,0.303612879783074,4.84464139727584,-555.693951589077,-558.116272287715
100,0.215,0.825,0.923465570855918,0.907616525792946,-620.742699895664,-621.19650815856
150,0.215,0.825,0.00374178469564867,15.5163616049088,-910.380486202682,-918.138667005136
200,0.215,0.825,0.23142853795973,5.59588803287215,-1280.07393322517,-1282.87187724161
250,0.215,0.825,0.963894222666351,0.592492985806985,-1480.9941091864,-1481.2903556793
300,0.215,0.825,0.0197876717194816,11.6928448330245,-1770.0030310365,-1775.84945345301
350,0.215,0.825,0.487936518167883,3.43431108975255,-2165.44315873117,-2167.16031427604
400,0.215,0.825,0.444273017126283,3.72657174930373,-2477.62693412602,-2479.49022000067
450,0.215,0.825,0.398239444284253,4.05780404001689,-2772.31035918936,-2774.33926120937
500,0.215,0.825,0.198200772301054,6.01271429349254,-3112.90247152935,-3115.90882867609
1000,0.215,0.825,0.0313290504993823,10.6089361647082,-6034.27972560928,-6039.58419369163
2000,0.215,0.825,0.741540560542745,1.96856623407439,-12397.0002125404,-12397.9844956575
4000,0.215,0.825,0.163359156856886,6.52280478385364,-24807.8944534993,-24811.1558558912
5000,0.215,0.825,0.818606245030994,1.54519762012933,-30978.7593454266,-30979.5319442367
6000,0.215,0.825,0.577775244568755,2.88192589745449,-37182.5359617015,-37183.9769246502
7000,0.215,0.825,0.0805828303933647,8.31852702809556,-43229.2704465454,-43233.4297100595
8000,0.215,0.825,0.116348787190638,7.39676147756109,-49658.5083252138,-49662.2067059526
50,0.215,0.825,0.401849361398973,4.03083134443989,-289.931389610273,-291.946805282493
60,0.215,0.825,0.482157811804734,3.4719395048794,-379.489927421845,-381.225897174285
70,0.215,0.825,0.620104299426445,2.63801282914903,-429.380702358674,-430.699708773249
80,0.215,0.825,0.0547777074219659,9.26627751922661,-493.895645382238,-498.528784141851
90,0.215,0.825,0.20310063501463,5.94753719395771,-553.174548597293,-556.148317194272
100,0.215,0.825,0.253448278976792,5.34766060208631,-597.787456730871,-600.461287031914
150,0.215,0.825,0.48231776986665,3.47089389919415,-953.448391429158,-955.183838378755
200,0.215,0.825,0.665951351705971,2.38161998180794,-1265.01224755842,-1266.20305754933
250,0.215,0.825,0.0932157451350724,7.95566672108998,-1559.91392117463,-1563.89175453518
300,0.215,0.825,0.856511453066302,1.32856093622286,-1761.24702144159,-1761.9113019097
350,0.215,0.825,0.726559527018885,2.05001803007963,-2222.66505604868,-2223.69006506372
400,0.215,0.825,0.714204344948416,2.11724783911541,-2443.84118946883,-2444.89981338839
450,0.215,0.825,0.294977153807796,4.92597929167187,-2733.10575296942,-2735.56874261526
500,0.215,0.825,0.566028678643593,2.95117759932236,-3108.22976249282,-3109.70535129248
1000,0.215,0.825,0.214107182275847,5.80606460386662,-6086.48143115886,-6089.38446346079
2000,0.215,0.825,0.291283847992677,4.96137330592683,-12453.2604624949,-12455.7411491478
4000,0.215,0.825,0.992352050986324,0.258168508618837,-24881.6914490596,-24881.8205333139
5000,0.215,0.825,0.00410572047867821,15.3066334452014,-30903.4060170956,-30911.0593338182
6000,0.215,0.825,0.942721737533656,0.767725898331264,-37094.4561370612,-37094.8400000104
7000,0.215,0.825,0.0545379021363496,9.27694515189796,-43395.4223960709,-43400.0608686468
8000,0.215,0.825,0.00107006572294751,18.3166583753482,-49683.4289897141,-49692.5873189017
50,0.215,0.825,0.825954360565959,1.50387769756219,-318.798385146869,-319.55032399565
60,0.215,0.825,0.483956502635845,3.46019522008726,-378.894321000265,-380.624418610308
70,0.215,0.825,0.611769202370892,2.68541499891921,-421.690193710486,-423.032901209945
80,0.215,0.825,0.852828590596779,1.35004896332043,-530.383059490056,-531.058083971716
90,0.215,0.825,0.984867295285263,0.369886572143969,-553.595519250128,-553.7804625362
100,0.215,0.825,0.378360617304903,4.20976764509419,-587.704889929849,-589.809773752396
150,0.215,0.825,0.181624988020218,6.24439531160147,-912.576692429854,-915.698890085655
200,0.215,0.825,0.532314321805508,3.15448062920404,-1291.26492360476,-1292.84216391937
250,0.215,0.825,0.181075508808864,6.25239484071062,-1536.565996126,-1539.69219354636
300,0.215,0.825,0.595556244642692,2.77846200705517,-1893.93454867611,-1895.32377967964
350,0.215,0.825,0.106033098873,7.6318679588212,-2153.39454423005,-2157.21047820946
400,0.215,0.825,0.73365462879145,2.01143997058716,-2537.37091159272,-2538.37663157801
450,0.215,0.825,0.0689720015367185,8.70283158272377,-2746.36915703623,-2750.72057282759
500,0.215,0.825,0.149604610226611,6.7517264002563,-3083.58108612837,-3086.95694932849
1000,0.215,0.825,0.409589815815817,3.97360495938665,-6133.90713494038,-6135.89393742007
2000,0.215,0.825,0.887060227285597,1.14505003686645,-12330.6761185502,-12331.2486435686
4000,0.215,0.825,0.0161095601828094,12.1730790527072,-24851.3304425987,-24857.416982125
5000,0.215,0.825,0.578047873984564,2.88032744742668,-31048.7422267942,-31050.1823905179
6000,0.215,0.825,0.0478266524759457,9.59523927544069,-37358.0453753196,-37362.8429949574
7000,0.215,0.825,0.00666782647100187,14.2053057204903,-43171.8607974655,-43178.9634503258
8000,0.215,0.825,0.105825395518482,7.63681685342453,-49773.1659922746,-49776.9844007013
50,0.215,0.825,0.274846480634124,5.12362398212861,-257.187701032981,-259.749513024045
60,0.215,0.825,0.6223372022812,2.62536081923406,-349.703605323457,-351.016285733074
70,0.215,0.825,0.645343676101146,2.49604757150371,-446.232078245962,-447.480102031714
80,0.215,0.825,0.017295876277941,12.0074600830806,-479.984185828237,-485.987915869777
90,0.215,0.825,0.920183531087665,0.930235520082078,-586.117369905774,-586.582487665815
100,0.215,0.825,0.833992791700799,1.458349695793,-628.920659494667,-629.649834342563
150,0.215,0.825,0.78323947271547,1.74109697044491,-920.444412333213,-921.314960818435
